,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
78212,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,62703.2,909,0.42520302,60623.61946
78213,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2014,Q2 2014,27277.25,306,0.49515109,31791.56677
78216,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,19793.25,463,0.41458275,22051.58894
78217,Korea,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q2 2014,45671.85,729,0.4652912,48083.62402
78244,Korea,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,45705.06,317,0.4798169,38158.08514
78253,Korea,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2014,Q2 2014,33624.07,229,0.41428863,43148.81792
78264,Korea,Web,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,38476.33,551,0.41028211,51689.44165
78269,Korea,Web,Department Store,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,24958.54,461,0.44052457,27736.04127
78287,Korea,Web,Department Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,38035.84,976,0.4431778,51105.27587
78299,Korea,Web,Department Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,56320.69,727,0.49657932,49897.43615
78302,Korea,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,46793,641,0.43389139,45564.00919
78304,Korea,Web,Department Store,Personal Accessories,Watches,Lux,2014,Q2 2014,72045.6,426,0.48943947,45994.07089
78305,Korea,Web,Department Store,Personal Accessories,Watches,Sam,2014,Q2 2014,46827,990,0.4025575,53461.53517
78306,Korea,Web,Department Store,Personal Accessories,Watches,TX,2014,Q2 2014,66260.8,331,0.45369359,38967.65348
78307,Korea,Web,Department Store,Personal Accessories,Watches,Legend,2014,Q2 2014,44185,166,0.44065452,40314.47853
78308,Korea,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,57893.1,517,0.4242205,49723.34711
78309,Korea,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,32670.1,239,0.47135209,31710.7543
78311,Korea,Web,Department Store,Personal Accessories,Eyewear,Polar Ice,2014,Q2 2014,40402.3,427,0.47484104,36502.11861
78314,Korea,Web,Department Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q2 2014,9909.66,70,0.48787345,12823.41122
78315,Korea,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,36435,525,0.45415864,36459.22458
78329,Korea,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,37525.95,945,0.40745404,74473.00773
78334,Korea,Web,Department Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,64556.88,372,0.45764665,41338.53219
78338,Korea,Web,Department Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,27211.14,297,0.44335298,28080.63452
78352,Korea,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,59720.98,118,0.4511865,49252.82047
78376,Korea,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,13700.01,939,0.44345442,21345.07443
78377,Korea,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,48011.94,333,0.4798169,39083.3061
78385,Korea,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,25529.58,729,0.46487721,33087.84509
78401,Korea,Web,Equipment Rental Store,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q2 2014,67298,644,0.48392344,57067.28847
78403,Korea,Web,Equipment Rental Store,Mountaineering Equipment,Climbing Accessories,Granite Belay,2014,Q2 2014,41961.5,631,0.48165414,44002.05606
78405,Korea,Web,Equipment Rental Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2014,Q2 2014,18654.44,476,0.44628732,22192.12095
78409,Korea,Web,Equipment Rental Store,Mountaineering Equipment,Tools,Granite Ice,2014,Q2 2014,56012,737,0.48723684,55274.07294
78420,Korea,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,45128.34,313,0.4798169,37926.7799
78428,Korea,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,21762.6,228,0.45521215,29278.85497
78433,Korea,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,84435.57,193,0.45397609,61403.07186
78438,Korea,Web,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,15159.2,280,0.44052457,17269.47919
78445,Korea,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,42763.44,552,0.49657932,39777.83192
78446,Korea,Web,Sports Store,Personal Accessories,Watches,Venue,2014,Q2 2014,46793,641,0.43369863,45564.00919
78448,Korea,Web,Sports Store,Personal Accessories,Watches,Lux,2014,Q2 2014,87589.2,518,0.49002251,51314.0914
78449,Korea,Web,Sports Store,Personal Accessories,Watches,Sam,2014,Q2 2014,41245.6,872,0.40250112,46638.03061
78450,Korea,Web,Sports Store,Personal Accessories,Watches,TX,2014,Q2 2014,52122,262,0.46213192,34977.6381
78451,Korea,Web,Sports Store,Personal Accessories,Watches,Legend,2014,Q2 2014,63708.2,243,0.44554641,44767.10439
78452,Korea,Web,Sports Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,62868.9,570,0.42572305,52788.14154
78456,Korea,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,37540.97,321,0.49653725,34982.68866
78459,Korea,Web,Sports Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,19035,282,0.46866089,22407.43129
78471,Korea,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,20357.4,518,0.40127226,49781.17342
78472,Korea,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,44804.48,511,0.46395985,38385.55407
78475,Korea,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,43211.46,249,0.45764665,34225.89607
78479,Korea,Web,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,51765.3,565,0.44335298,43578.08556
78481,Korea,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2014,Q2 2014,87796.34,257,0.48343188,53908.72462
78504,China,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,48034,658,0.43408128,45693.47832
78506,China,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,40128,240,0.4933423,34384.79912
78507,China,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,33204.6,702,0.40223583,35953.9798
78508,China,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q2 2014,50860.6,258,0.45292269,33892.75473
78509,China,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,42911.2,161,0.43995693,39171.76884
78510,China,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,34391.6,304,0.4233999,36552.76498
78511,China,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,16672.4,122,0.47013028,24091.49791
78513,China,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2014,Q2 2014,25878.54,222,0.49489577,28404.30584
78514,China,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,28050,399,0.44826738,28319.53141
78521,China,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,30635.9,608,0.40825633,32745.28888
78524,China,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q2 2014,53628.4,856,0.46545431,52839.6741
78548,China,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,26207,359,0.43358492,26669.09854
78549,China,Web,Department Store,Personal Accessories,Watches,Infinity,2014,Q2 2014,34260,138,0.42973497,38991.22305
78550,China,Web,Department Store,Personal Accessories,Watches,Lux,2014,Q2 2014,27861.6,161,0.48267436,28082.20751
78551,China,Web,Department Store,Personal Accessories,Watches,Sam,2014,Q2 2014,27670.5,585,0.40254567,27453.98841
78552,China,Web,Department Store,Personal Accessories,Watches,TX,2014,Q2 2014,15600,78,0.4502,21749.70582
78553,China,Web,Department Store,Personal Accessories,Watches,Legend,2014,Q2 2014,19136.4,72,0.44663887,32290.91413
78554,China,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,29902.1,263,0.42276964,32447.57314
78555,China,Web,Department Store,Personal Accessories,Watches,Kodiak,2014,Q2 2014,12047.2,88,0.47830533,20391.09024
78556,China,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,23625,350,0.46841778,23751.72909
78560,China,Web,Department Store,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,11942.5,562,0.41741176,7292.859269
78561,China,Web,Department Store,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,14258.5,211,0.42438475,15938.65077
78565,China,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,24252,564,0.43514102,23569.84182
78566,China,Web,Department Store,Personal Accessories,Eyewear,Retro,2014,Q2 2014,45233.3,722,0.46503284,43356.63544
78582,China,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,65746.08,456,0.4798169,43608.05094
78617,China,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,68341.32,474,0.4798169,44648.92452
78636,China,Web,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Carryall,2014,Q2 2014,39803.1,570,0.41028211,50200.25026
78640,China,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,37140.04,686,0.44052457,38159.06971
78667,China,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,21149.31,273,0.49657932,21056.4002
78671,China,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,73636.8,437,0.4911202,44042.26903
78675,China,Web,Outdoors Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,67581.7,608,0.42555781,52397.65004
78676,China,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,59551.5,435,0.47857401,40456.81976
78693,China,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,87464.16,504,0.45764665,46383.71381
78712,China,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,70342.76,908,0.49657932,57776.10696
78713,China,Web,Eyewear Store,Personal Accessories,Watches,Venue,2014,Q2 2014,17228,236,0.43408637,19556.46243
78714,China,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2014,Q2 2014,60894.2,258,0.45909134,45930.38023
78715,China,Web,Eyewear Store,Personal Accessories,Watches,Lux,2014,Q2 2014,37452.8,224,0.49297249,31725.26503
78716,China,Web,Eyewear Store,Personal Accessories,Watches,Sam,2014,Q2 2014,14048.1,297,0.402537,10800.01117
78717,China,Web,Eyewear Store,Personal Accessories,Watches,TX,2014,Q2 2014,8536,44,0.46949391,19783.61128
78718,China,Web,Eyewear Store,Personal Accessories,Watches,Legend,2014,Q2 2014,28427.6,104,0.42020572,34141.35605
78724,China,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2014,Q2 2014,21133.5,150,0.48541415,14861.62474
78725,China,Web,Eyewear Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,51907.5,769,0.46816722,47980.95291
78732,China,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,39376.5,780,0.40333702,40957.10103
78734,China,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,40786.75,951,0.42529155,45948.62374
78738,China,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,68715,750,0.44335298,51688.06161
78746,China,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,65313.54,453,0.4798169,43434.57201
78748,China,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,10697.4,566,0.47089947,49968.94502
78767,China,Web,Sports Store,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,21006.32,388,0.44052457,20926.82938
78769,China,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Double,2014,Q2 2014,10937.54,214,0.43748777,9881.203667
78774,China,Web,Sports Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,42143.68,544,0.49657932,36727.33017
78777,China,Web,Sports Store,Personal Accessories,Watches,Venue,2014,Q2 2014,50589,693,0.43362668,45983.08603
78779,China,Web,Sports Store,Personal Accessories,Watches,Lux,2014,Q2 2014,58663.2,347,0.4898369,38837.90114
78783,China,Web,Sports Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,10433.5,90,0.42084248,22443.62153
78785,China,Web,Sports Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,44685,662,0.46818977,41793.53776
78799,China,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,26527.5,675,0.40127226,56272.0128
78800,China,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,61463.68,701,0.46395985,46784.66167
78805,China,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,54838.64,316,0.45764665,35512.36756
78809,China,Web,Sports Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,36464.76,398,0.44335298,31333.20054
78826,Australia,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,11190.53,767,0.44345442,5871.963573
78830,Australia,Telephone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Extreme,2014,Q2 2014,83120.4,330,0.40447832,62250.61795
78832,Australia,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2014,Q2 2014,67810.95,155,0.45397609,53678.68652
78837,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2014,Q2 2014,58833.5,563,0.48392344,46856.3718
78839,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2014,Q2 2014,32186,484,0.48165414,29974.60294
78840,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2014,Q2 2014,46284,609,0.48723684,42345.31972
78843,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2014,Q2 2014,17934,915,0.49540816,24363.79991
78849,Australia,Web,Golf Shop,Personal Accessories,Watches,Venue,2014,Q2 2014,25915,355,0.4340382,28172.10644
78850,Australia,Web,Golf Shop,Personal Accessories,Watches,Infinity,2014,Q2 2014,45815.6,192,0.45155886,43848.15692
78851,Australia,Web,Golf Shop,Personal Accessories,Watches,Lux,2014,Q2 2014,18392,110,0.49387125,26867.37884
78852,Australia,Web,Golf Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,41056.4,868,0.40236699,45553.14723
78853,Australia,Web,Golf Shop,Personal Accessories,Watches,TX,2014,Q2 2014,59731.5,327,0.45785524,37882.77011
78854,Australia,Web,Golf Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,27906.8,106,0.43324279,35991.3218
78855,Australia,Web,Golf Shop,Personal Accessories,Watches,Zodiak,2014,Q2 2014,33714.4,307,0.42643737,36726.24391
78858,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,15525,230,0.46793366,18546.88504
78862,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Fairway,2014,Q2 2014,15066.25,709,0.41779673,17527.63995
78863,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,45177,694,0.45169865,45603.07157
78864,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2014,Q2 2014,38169.5,421,0.49127969,35853.70113
78865,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2014,Q2 2014,14088.7,279,0.40237921,13720.43293
78868,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2014,Q2 2014,48052.55,767,0.46537676,47693.13252
78890,Australia,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,11409.38,782,0.44345442,9678.452511
78897,Australia,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2014,Q2 2014,14515.2,768,0.47089947,61649.85961
78905,Australia,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2014,Q2 2014,63195.29,621,0.48901255,49416.70347
78907,Australia,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2014,Q2 2014,10036.32,812,0.40533981,10257.00137
78916,Australia,Web,Department Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,24233.84,692,0.46487721,28360.38035
78924,Australia,Web,Department Store,Personal Accessories,Watches,Venue,2014,Q2 2014,15841,217,0.43424658,18457.76254
78925,Australia,Web,Department Store,Personal Accessories,Watches,Infinity,2014,Q2 2014,52578.4,229,0.47404409,44253.41724
78926,Australia,Web,Department Store,Personal Accessories,Watches,Lux,2014,Q2 2014,8261.6,46,0.47171492,21432.18187
78929,Australia,Web,Department Store,Personal Accessories,Watches,Zodiak,2014,Q2 2014,14125.5,129,0.42608049,24698.84762
78930,Australia,Web,Department Store,Personal Accessories,Eyewear,Bella,2014,Q2 2014,17212.5,255,0.46785185,18258.22965
78934,Australia,Web,Department Store,Personal Accessories,Eyewear,Inferno,2014,Q2 2014,13503.1,194,0.45546356,14955.6035
78937,Australia,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2014,Q2 2014,18017,419,0.43395349,15185.02689
78938,Australia,Web,Department Store,Personal Accessories,Eyewear,Retro,2014,Q2 2014,11652.9,186,0.46523011,12361.73336
78940,Australia,Web,Department Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,33237.27,837,0.40745404,65639.87499
78941,Australia,Web,Department Store,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,9644.8,110,0.46395985,12609.31255
78952,Australia,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2014,Q2 2014,54153.77,107,0.4511865,46028.83979
78979,Australia,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Canteen,2014,Q2 2014,13364.44,916,0.44345442,17427.17803
78980,Australia,Web,Warehouse Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,33449.76,232,0.4798169,30654.95753
78991,Australia,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2014,Q2 2014,20416.66,583,0.46487721,22057.31258
79024,Australia,Web,Equipment Rental Store,Personal Accessories,Knives,Bear Edge,2014,Q2 2014,13342.56,336,0.40745404,36668.89376
79026,Australia,Web,Equipment Rental Store,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,26204.54,151,0.45764665,25971.02644
79027,Australia,Web,Equipment Rental Store,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,18415.62,201,0.44335298,19941.4175
79035,Australia,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2014,Q2 2014,78433.92,544,0.4798169,48696.76621
79038,Australia,Web,Outdoors Shop,Camping Equipment,Tents,Star Dome,2014,Q2 2014,35148.06,54,0.39160227,31360.73156
79040,Australia,Web,Outdoors Shop,Camping Equipment,Tents,Star Gazer 6,2014,Q2 2014,33341.64,41,0.39745016,27385.59535
79050,Australia,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2014,Q2 2014,34216.48,632,0.44052457,35036.44898
79077,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,41368.98,534,0.49657932,36149.06707
79082,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Sam,2014,Q2 2014,19771.4,418,0.40254307,17796.99466
79083,Australia,Web,Outdoors Shop,Personal Accessories,Watches,TX,2014,Q2 2014,42413.5,232,0.46522263,30654.95753
79084,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2014,Q2 2014,45286.8,167,0.43749084,37784.41357
79086,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2014,Q2 2014,22413.8,164,0.47048693,24785.88979
79087,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2014,Q2 2014,50085,742,0.4683522,46419.64255
79100,Australia,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2014,Q2 2014,19464.96,222,0.46395985,19085.85925
79104,Australia,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2014,Q2 2014,27072.24,156,0.45764665,26260.15798
79106,Australia,Web,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,2014,Q2 2014,17132.94,187,0.44335298,19131.84916
79113,Australia,Web,Eyewear Store,Personal Accessories,Watches,Mountain Man Deluxe,2014,Q2 2014,32749.74,422,0.49746166,29672.52037
